id,audio_path,question,optionA,optionB,optionC,optionD,correct,ordering_method,audioabsent_optionspresent_num,audiopath_list,cat_mapping
160,audios/160.wav,Which sound among the following is heard for the longest time?,snoring,insects,clapping,pig,B,consec,2,"['/home/data/ESC-50/ESC-50-master/audio/3-233151-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-251962-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/2-82077-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/2-82077-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/2-82077-A-7.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-233151-A-2.wav', 'airplane': '/home/data/ESC-50/ESC-50-master/audio/5-251962-A-47.wav', 'insects': '/home/data/ESC-50/ESC-50-master/audio/2-82077-A-7.wav'}"
162,audios/162.wav,Which of the given sounds is heard for the least amount of time?,coughing,fireworks,sea_waves,thunderstorm,B,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-181766-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-181766-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/4-99644-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/4-99644-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/2-117615-E-48.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/5-181766-A-10.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/4-99644-C-4.wav', 'fireworks': '/home/data/ESC-50/ESC-50-master/audio/2-117615-E-48.wav'}"
163,audios/163.wav,Which sound among the following is the shortest in duration?,clock_alarm,breathing,brushing_teeth,rooster,A,random,2,"['/home/data/ESC-50/ESC-50-master/audio/4-155670-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/4-189332-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/4-155670-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/3-126391-B-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-126391-B-27.wav']","{'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/3-126391-B-27.wav', 'clock_alarm': '/home/data/ESC-50/ESC-50-master/audio/4-189332-A-37.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/4-155670-A-26.wav'}"
165,audios/165.wav,Which of the following sounds lasts for the shortest time?,glass_breaking,crying_baby,laughing,wind,A,random,2,"['/home/data/ESC-50/ESC-50-master/audio/1-88807-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167077-A-20.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167077-A-20.wav']","{'crying_baby': '/home/data/ESC-50/ESC-50-master/audio/4-167077-A-20.wav', 'glass_breaking': '/home/data/ESC-50/ESC-50-master/audio/1-88807-A-39.wav', 'airplane': '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav'}"
167,audios/167.wav,Which sound among the following is the shortest in duration?,breathing,crying_baby,rain,brushing_teeth,D,consec,2,"['/home/data/ESC-50/ESC-50-master/audio/5-178997-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/5-178997-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/5-198411-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/5-198411-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/5-218196-B-27.wav']","{'coughing': '/home/data/ESC-50/ESC-50-master/audio/5-178997-A-24.wav', 'crying_baby': '/home/data/ESC-50/ESC-50-master/audio/5-198411-B-20.wav', 'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/5-218196-B-27.wav'}"
168,audios/168.wav,Which of the following sounds lasts for the shortest time?,clock_alarm,cow,keyboard_typing,drinking_sipping,D,random,2,"['/home/data/ESC-50/ESC-50-master/audio/2-65747-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/2-65747-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/3-120526-B-37.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243036-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/3-120526-B-37.wav']","{'clock_alarm': '/home/data/ESC-50/ESC-50-master/audio/3-120526-B-37.wav', 'drinking_sipping': '/home/data/ESC-50/ESC-50-master/audio/5-243036-A-29.wav', 'crackling_fire': '/home/data/ESC-50/ESC-50-master/audio/2-65747-A-12.wav'}"
169,audios/169.wav,Which of the given sounds is heard for the least amount of time?,clapping,pouring_water,church_bells,insects,B,random,1,"['/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/3-110913-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/4-147657-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-110913-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/4-147657-A-46.wav']","{'pouring_water': '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/4-147657-A-46.wav', 'insects': '/home/data/ESC-50/ESC-50-master/audio/3-110913-A-7.wav'}"
170,audios/170.wav,Which of the following sounds lasts for the shortest time?,sea_waves,laughing,clock_alarm,engine,C,random,1,"['/home/data/ESC-50/ESC-50-master/audio/2-106014-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/2-106014-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/5-171118-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-171118-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139958-A-37.wav']","{'engine': '/home/data/ESC-50/ESC-50-master/audio/2-106014-A-44.wav', 'clock_alarm': '/home/data/ESC-50/ESC-50-master/audio/3-139958-A-37.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/5-171118-A-26.wav'}"
171,audios/171.wav,Which of these sounds has the longest duration?,crying_baby,clapping,breathing,cat,B,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-205738-A-22.wav', '/home/data/ESC-50/ESC-50-master/audio/4-205738-A-22.wav', '/home/data/ESC-50/ESC-50-master/audio/4-205738-A-22.wav', '/home/data/ESC-50/ESC-50-master/audio/1-47819-A-5.wav', '/home/data/ESC-50/ESC-50-master/audio/1-30709-B-23.wav']","{'clapping': '/home/data/ESC-50/ESC-50-master/audio/4-205738-A-22.wav', 'cat': '/home/data/ESC-50/ESC-50-master/audio/1-47819-A-5.wav', 'breathing': '/home/data/ESC-50/ESC-50-master/audio/1-30709-B-23.wav'}"
172,audios/172.wav,Which of these sounds has the longest duration?,insects,breathing,door_wood_creaks,thunderstorm,C,random,3,"['/home/data/ESC-50/ESC-50-master/audio/4-107122-A-33.wav', '/home/data/ESC-50/ESC-50-master/audio/5-216214-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50060-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/4-107122-A-33.wav']","{'door_wood_creaks': '/home/data/ESC-50/ESC-50-master/audio/4-107122-A-33.wav', 'rain': '/home/data/ESC-50/ESC-50-master/audio/1-50060-A-10.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/5-216214-A-13.wav'}"
174,audios/174.wav,Which sound among the following is the shortest in duration?,sneezing,pouring_water,drinking_sipping,wind,A,random,3,"['/home/data/ESC-50/ESC-50-master/audio/3-138114-A-22.wav', '/home/data/ESC-50/ESC-50-master/audio/3-58772-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-138114-A-22.wav', '/home/data/ESC-50/ESC-50-master/audio/4-184434-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/3-58772-A-42.wav']","{'siren': '/home/data/ESC-50/ESC-50-master/audio/3-58772-A-42.wav', 'clapping': '/home/data/ESC-50/ESC-50-master/audio/3-138114-A-22.wav', 'sneezing': '/home/data/ESC-50/ESC-50-master/audio/4-184434-A-21.wav'}"
175,audios/175.wav,Which sound among the following is heard for the longest time?,cow,glass_breaking,sea_waves,siren,A,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-208030-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/3-154758-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-152039-B-3.wav', '/home/data/ESC-50/ESC-50-master/audio/3-152039-B-3.wav']","{'dog': '/home/data/ESC-50/ESC-50-master/audio/5-208030-A-0.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/3-154758-A-44.wav', 'cow': '/home/data/ESC-50/ESC-50-master/audio/3-152039-B-3.wav'}"
176,audios/176.wav,Which of the following sounds lasts for the shortest time?,rooster,crickets,door_wood_creaks,dog,C,random,2,"['/home/data/ESC-50/ESC-50-master/audio/4-183992-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/1-76831-C-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-76831-C-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-101381-B-33.wav', '/home/data/ESC-50/ESC-50-master/audio/4-183992-A-0.wav']","{'door_wood_creaks': '/home/data/ESC-50/ESC-50-master/audio/3-101381-B-33.wav', 'dog': '/home/data/ESC-50/ESC-50-master/audio/4-183992-A-0.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/1-76831-C-42.wav'}"
177,audios/177.wav,Which sound among the following is heard for the greatest length of time?,vacuum_cleaner,sea_waves,rain,drinking_sipping,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/2-139749-A-15.wav', '/home/data/ESC-50/ESC-50-master/audio/2-122763-B-29.wav', '/home/data/ESC-50/ESC-50-master/audio/2-122763-B-29.wav', '/home/data/ESC-50/ESC-50-master/audio/2-122763-B-29.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253094-C-49.wav']","{'water_drops': '/home/data/ESC-50/ESC-50-master/audio/2-139749-A-15.wav', 'drinking_sipping': '/home/data/ESC-50/ESC-50-master/audio/2-122763-B-29.wav', 'hand_saw': '/home/data/ESC-50/ESC-50-master/audio/5-253094-C-49.wav'}"
178,audios/178.wav,Which of the given sounds is heard for the least amount of time?,sheep,insects,wind,laughing,D,random,2,"['/home/data/ESC-50/ESC-50-master/audio/5-157204-A-16.wav', '/home/data/ESC-50/ESC-50-master/audio/5-157204-A-16.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119720-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119720-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-1791-A-26.wav']","{'laughing': '/home/data/ESC-50/ESC-50-master/audio/1-1791-A-26.wav', 'toilet_flush': '/home/data/ESC-50/ESC-50-master/audio/4-119720-A-18.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/5-157204-A-16.wav'}"
179,audios/179.wav,Which sound among the following is heard for the longest time?,wind,coughing,sea_waves,water_drops,A,random,3,"['/home/data/ESC-50/ESC-50-master/audio/5-213836-B-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-157204-A-16.wav', '/home/data/ESC-50/ESC-50-master/audio/5-157204-A-16.wav', '/home/data/ESC-50/ESC-50-master/audio/4-251645-B-49.wav']","{'wind': '/home/data/ESC-50/ESC-50-master/audio/5-157204-A-16.wav', 'hand_saw': '/home/data/ESC-50/ESC-50-master/audio/4-251645-B-49.wav', 'crow': '/home/data/ESC-50/ESC-50-master/audio/5-213836-B-9.wav'}"
180,audios/180.wav,Which sound among the following is the shortest in duration?,hand_saw,car_horn,frog,footsteps,B,random,1,"['/home/data/ESC-50/ESC-50-master/audio/4-198360-B-49.wav', '/home/data/ESC-50/ESC-50-master/audio/3-70962-B-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-70962-B-4.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176631-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/4-198360-B-49.wav']","{'car_horn': '/home/data/ESC-50/ESC-50-master/audio/4-176631-A-43.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-70962-B-4.wav', 'hand_saw': '/home/data/ESC-50/ESC-50-master/audio/4-198360-B-49.wav'}"
181,audios/181.wav,Which sound among the following is heard for the longest time?,frog,sheep,door_wood_creaks,water_drops,B,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/4-210000-B-23.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188703-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188703-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188703-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/4-156827-A-46.wav']","{'breathing': '/home/data/ESC-50/ESC-50-master/audio/4-210000-B-23.wav', 'sheep': '/home/data/ESC-50/ESC-50-master/audio/4-188703-A-8.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/4-156827-A-46.wav'}"
182,audios/182.wav,Which of these sounds has the longest duration?,cow,sheep,clock_alarm,snoring,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/4-184237-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/4-184237-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54918-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/3-157487-A-10.wav']","{'snoring': '/home/data/ESC-50/ESC-50-master/audio/4-184237-A-28.wav', 'chirping_birds': '/home/data/ESC-50/ESC-50-master/audio/1-54918-A-14.wav', 'rain': '/home/data/ESC-50/ESC-50-master/audio/3-157487-A-10.wav'}"
183,audios/183.wav,Which sound among the following is the shortest in duration?,airplane,cow,crickets,pouring_water,B,random,1,"['/home/data/ESC-50/ESC-50-master/audio/2-78799-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/3-154439-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/3-154439-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/2-78799-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/4-174860-A-3.wav']","{'airplane': '/home/data/ESC-50/ESC-50-master/audio/2-78799-A-47.wav', 'pouring_water': '/home/data/ESC-50/ESC-50-master/audio/3-154439-A-17.wav', 'cow': '/home/data/ESC-50/ESC-50-master/audio/4-174860-A-3.wav'}"
184,audios/184.wav,Which sound among the following is heard for the greatest length of time?,chirping_birds,coughing,hand_saw,fireworks,C,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/2-184077-A-49.wav', '/home/data/ESC-50/ESC-50-master/audio/2-184077-A-49.wav', '/home/data/ESC-50/ESC-50-master/audio/2-184077-A-49.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/2-123896-A-24.wav']","{'hand_saw': '/home/data/ESC-50/ESC-50-master/audio/2-184077-A-49.wav', 'chirping_birds': '/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav', 'coughing': '/home/data/ESC-50/ESC-50-master/audio/2-123896-A-24.wav'}"
186,audios/186.wav,Which sound among the following is heard for the longest time?,helicopter,insects,brushing_teeth,airplane,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-251971-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/5-251971-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/5-251971-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144510-A-30.wav', '/home/data/ESC-50/ESC-50-master/audio/3-118658-B-41.wav']","{'airplane': '/home/data/ESC-50/ESC-50-master/audio/5-251971-A-47.wav', 'door_wood_knock': '/home/data/ESC-50/ESC-50-master/audio/3-144510-A-30.wav', 'chainsaw': '/home/data/ESC-50/ESC-50-master/audio/3-118658-B-41.wav'}"
187,audios/187.wav,Which sound among the following is the shortest in duration?,laughing,sheep,car_horn,frog,A,random,3,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/4-197103-A-6.wav', '/home/data/ESC-50/ESC-50-master/audio/4-197103-A-6.wav', '/home/data/ESC-50/ESC-50-master/audio/4-90014-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-90014-B-42.wav']","{'hen': '/home/data/ESC-50/ESC-50-master/audio/4-197103-A-6.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/4-90014-B-42.wav'}"
188,audios/188.wav,Which of these sounds has the longest duration?,wind,thunderstorm,airplane,pouring_water,B,consec,2,"['/home/data/ESC-50/ESC-50-master/audio/4-163609-A-16.wav', '/home/data/ESC-50/ESC-50-master/audio/4-165813-B-19.wav', '/home/data/ESC-50/ESC-50-master/audio/4-165813-B-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-262957-A-22.wav']","{'wind': '/home/data/ESC-50/ESC-50-master/audio/4-163609-A-16.wav', 'thunderstorm': '/home/data/ESC-50/ESC-50-master/audio/4-165813-B-19.wav', 'clapping': '/home/data/ESC-50/ESC-50-master/audio/5-262957-A-22.wav'}"
190,audios/190.wav,Which of the following sounds lasts for the shortest time?,crow,chirping_birds,door_wood_creaks,hand_saw,A,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/4-185575-C-20.wav', '/home/data/ESC-50/ESC-50-master/audio/4-185575-C-20.wav', '/home/data/ESC-50/ESC-50-master/audio/4-195805-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-195805-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-112397-A-9.wav']","{'crying_baby': '/home/data/ESC-50/ESC-50-master/audio/4-185575-C-20.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/4-195805-A-13.wav', 'crow': '/home/data/ESC-50/ESC-50-master/audio/3-112397-A-9.wav'}"
191,audios/191.wav,Which sound among the following is heard for the longest time?,snoring,insects,clock_alarm,crackling_fire,A,random,2,"['/home/data/ESC-50/ESC-50-master/audio/1-53444-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/1-53444-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/1-46353-A-49.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182314-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/1-53444-A-28.wav']","{'hand_saw': '/home/data/ESC-50/ESC-50-master/audio/1-46353-A-49.wav', 'snoring': '/home/data/ESC-50/ESC-50-master/audio/1-53444-A-28.wav', 'insects': '/home/data/ESC-50/ESC-50-master/audio/4-182314-A-7.wav'}"
192,audios/192.wav,Which of the following sounds lasts for the shortest time?,glass_breaking,wind,engine,crackling_fire,D,random,2,"['/home/data/ESC-50/ESC-50-master/audio/1-46274-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/5-189212-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-217186-B-16.wav', '/home/data/ESC-50/ESC-50-master/audio/1-46274-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/5-217186-B-16.wav']","{'wind': '/home/data/ESC-50/ESC-50-master/audio/5-217186-B-16.wav', 'crackling_fire': '/home/data/ESC-50/ESC-50-master/audio/5-189212-A-12.wav', 'toilet_flush': '/home/data/ESC-50/ESC-50-master/audio/1-46274-A-18.wav'}"
193,audios/193.wav,Which sound among the following is heard for the greatest length of time?,cat,clock_alarm,sheep,snoring,B,random,3,"['/home/data/ESC-50/ESC-50-master/audio/3-127890-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/4-209536-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/4-209536-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/4-164064-C-1.wav']","{'rooster': '/home/data/ESC-50/ESC-50-master/audio/4-164064-C-1.wav', 'crow': '/home/data/ESC-50/ESC-50-master/audio/3-127890-A-9.wav', 'clock_alarm': '/home/data/ESC-50/ESC-50-master/audio/4-209536-A-37.wav'}"
194,audios/194.wav,Which of these sounds has the longest duration?,airplane,pig,breathing,door_wood_creaks,C,random,3,"['/home/data/ESC-50/ESC-50-master/audio/4-168446-A-45.wav', '/home/data/ESC-50/ESC-50-master/audio/4-205526-B-23.wav', '/home/data/ESC-50/ESC-50-master/audio/1-19872-A-36.wav', '/home/data/ESC-50/ESC-50-master/audio/4-205526-B-23.wav']","{'breathing': '/home/data/ESC-50/ESC-50-master/audio/4-205526-B-23.wav', 'train': '/home/data/ESC-50/ESC-50-master/audio/4-168446-A-45.wav', 'vacuum_cleaner': '/home/data/ESC-50/ESC-50-master/audio/1-19872-A-36.wav'}"
195,audios/195.wav,Which of the following sounds lasts for the shortest time?,crickets,airplane,train,cow,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/5-215447-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/5-194899-D-3.wav', '/home/data/ESC-50/ESC-50-master/audio/3-157492-A-45.wav', '/home/data/ESC-50/ESC-50-master/audio/3-157492-A-45.wav', '/home/data/ESC-50/ESC-50-master/audio/5-215447-A-47.wav']","{'cow': '/home/data/ESC-50/ESC-50-master/audio/5-194899-D-3.wav', 'train': '/home/data/ESC-50/ESC-50-master/audio/3-157492-A-45.wav', 'airplane': '/home/data/ESC-50/ESC-50-master/audio/5-215447-A-47.wav'}"
196,audios/196.wav,Which of the following sounds lasts for the shortest time?,crying_baby,train,clock_tick,keyboard_typing,B,random,1,"['/home/data/ESC-50/ESC-50-master/audio/1-42139-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/2-50666-A-20.wav', '/home/data/ESC-50/ESC-50-master/audio/2-50666-A-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-42139-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/5-197118-A-45.wav']","{'crying_baby': '/home/data/ESC-50/ESC-50-master/audio/2-50666-A-20.wav', 'train': '/home/data/ESC-50/ESC-50-master/audio/5-197118-A-45.wav', 'clock_tick': '/home/data/ESC-50/ESC-50-master/audio/1-42139-A-38.wav'}"
197,audios/197.wav,Which sound among the following is heard for the longest time?,helicopter,crickets,sheep,frog,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/1-88574-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/5-216213-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-99644-A-4.wav', '/home/data/ESC-50/ESC-50-master/audio/4-99644-A-4.wav']","{'sheep': '/home/data/ESC-50/ESC-50-master/audio/1-88574-A-8.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/5-216213-A-13.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/4-99644-A-4.wav'}"
198,audios/198.wav,Which sound among the following is the shortest in duration?,brushing_teeth,dog,can_opening,footsteps,A,random,3,"['/home/data/ESC-50/ESC-50-master/audio/2-78781-A-47.wav', '/home/data/ESC-50/ESC-50-master/audio/2-106015-B-44.wav', '/home/data/ESC-50/ESC-50-master/audio/2-92627-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/2-106015-B-44.wav', '/home/data/ESC-50/ESC-50-master/audio/2-78781-A-47.wav']","{'airplane': '/home/data/ESC-50/ESC-50-master/audio/2-78781-A-47.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/2-106015-B-44.wav', 'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/2-92627-A-27.wav'}"
199,audios/199.wav,Which of the following sounds lasts for the shortest time?,crow,crickets,brushing_teeth,coughing,B,random,3,"['/home/data/ESC-50/ESC-50-master/audio/2-122104-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/3-92637-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/2-122104-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/3-92637-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav']","{'dog': '/home/data/ESC-50/ESC-50-master/audio/2-122104-A-0.wav', 'toilet_flush': '/home/data/ESC-50/ESC-50-master/audio/3-92637-A-18.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}"
